region,area,suburb,subsuburb,type,land_size,dwell_size,condition,property_age,beds,baths,receptions,studies,garages,pbays,pool,staff,buyer_source,buyer_origin_country,buyer_origin_region,finance_type,list_price,sales_price,value_of_thing
Western Cape,Southern Suburbs,Claremont,none,SEMI,224.0,95.0,Fair,10.0,2.0,1.0,1.0,0.0,1.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1050000.0,850000.0,18
Western Cape,Southern Suburbs,Claremont,none,SEMI,227.0,80.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1215000.0,1027000.0,33
Western Cape,Southern Suburbs,Claremont,none,SEMI,240.0,100.0,Good,603.0,3.0,2.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Bond,975000.0,910000.0,73
Western Cape,Southern Suburbs,Claremont,none,SEMI,263.0,140.0,Good,40.0,3.0,1.0,0.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1250000.0,1150000.0,61
Western Cape,Southern Suburbs,Claremont,none,SEMI,272.0,120.0,Fair,80.0,3.0,1.0,1.0,0.0,1.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1495000.0,980000.0,270
Western Cape,Southern Suburbs,Claremont,none,SEMI,285.0,90.0,Fair,60.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,1325000.0,1200000.0,10
Western Cape,Southern Suburbs,Claremont,none,SEMI,292.0,110.0,Good,60.0,3.0,1.0,1.0,0.0,0.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1145000.0,1075000.0,7
Western Cape,Southern Suburbs,Claremont,none,SEMI,299.0,120.0,Fair,68.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1295000.0,1140000.0,330
Western Cape,Southern Suburbs,Claremont,none,SEMI,429.0,120.0,Fair,32.0,2.0,1.0,2.0,0.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1100000.0,825000.0,21
Western Cape,Southern Suburbs,Claremont,none,SEMI,92.0,80.0,Excellent,10.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1295000.0,1200000.0,24
Western Cape,Southern Suburbs,Claremont,none,SS HSE,1004.0,350.0,Good,80.0,4.0,1.5,3.0,1.0,2.0,4.0,0,1,Showhouse,South Africa,Western Cape,Cash,2895000.0,2550000.0,24
Western Cape,Southern Suburbs,Claremont,none,SS HSE,1185.0,250.0,Good,60.0,6.0,6.0,1.0,0.0,0.0,6.0,0,0,Showhouse,South Africa,Western Cape,Cash,2450000.0,2000000.0,165
Western Cape,Southern Suburbs,Claremont,none,SS HSE,126.0,100.0,Fair,30.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1195000.0,947000.0,53
Western Cape,Southern Suburbs,Claremont,none,SS HSE,145.0,80.0,Good,80.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Bond,895000.0,810000.0,60
Western Cape,Southern Suburbs,Claremont,none,SS HSE,155.0,79.0,Good,82.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,1050000.0,940000.0,20
Western Cape,Southern Suburbs,Claremont,none,SS HSE,158.0,130.0,Fair,48.0,2.0,2.0,2.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1950000.0,1675000.0,46
Western Cape,Southern Suburbs,Claremont,none,SS HSE,164.0,88.0,Good,72.0,2.0,1.5,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1240000.0,1175000.0,21
Western Cape,Southern Suburbs,Claremont,none,SS HSE,167.0,80.0,Good,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Referral,South Africa,Western Cape,Cash,1495000.0,1400000.0,38
Western Cape,Southern Suburbs,Claremont,none,SS HSE,169.0,100.0,Good,75.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1045000.0,900000.0,90
Western Cape,Southern Suburbs,Claremont,none,SS HSE,178.0,140.0,Good,10.0,2.0,1.0,2.0,0.0,2.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1652000.0,1500000.0,20
Western Cape,Southern Suburbs,Claremont,none,SS HSE,1835.0,400.0,Good,70.0,3.0,3.5,3.0,1.0,2.0,4.0,1,1,Referral,South Africa,Western Cape,Bond,5500000.0,5200000.0,23
Western Cape,Southern Suburbs,Claremont,none,SS HSE,186.0,100.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,850000.0,820000.0,163
Western Cape,Southern Suburbs,Claremont,none,SS HSE,1884.0,380.0,Good,30.0,4.0,3.0,3.0,1.0,2.0,3.0,1,0,Telephone,South Africa,Western Cape,Bond,5995000.0,5650000.0,38
Western Cape,Southern Suburbs,Claremont,none,SS HSE,189.0,189.0,Excellent,2.0,3.0,2.0,1.0,0.0,2.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,2750000.0,2650000.0,5
Western Cape,Southern Suburbs,Claremont,none,SS HSE,195.0,96.0,Good,62.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,1150000.0,1200000.0,6
Western Cape,Southern Suburbs,Claremont,none,SS HSE,212.0,80.0,Fair,10.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,1275000.0,1190000.0,60
Western Cape,Southern Suburbs,Claremont,none,SS HSE,224.0,0.0,Fair,20.0,2.0,1.0,2.0,0.0,0.0,3.0,0,0,Telephone,South Africa,Western Cape,Bond,995000.0,900000.0,200
Western Cape,Southern Suburbs,Claremont,none,SS HSE,238.0,83.0,Fair,60.0,2.0,2.0,1.0,0.0,0.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1175000.0,1050000.0,80
Western Cape,Southern Suburbs,Claremont,none,SS HSE,248.0,90.0,Good,75.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Referral,South Africa,Western Cape,Bond,1395000.0,1350000.0,23
Western Cape,Southern Suburbs,Claremont,none,SS HSE,249.0,100.0,Poor,70.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Referral,South Africa,Western Cape,Cash,1100000.0,900000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,253.0,107.0,Good,46.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Telephone,South Africa,Western Cape,Cash,1595000.0,1500000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,261.0,100.0,Fair,80.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1200000.0,1200000.0,28
Western Cape,Southern Suburbs,Claremont,none,SS HSE,265.0,160.0,Good,90.0,3.0,2.0,2.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1450000.0,1350000.0,63
Western Cape,Southern Suburbs,Claremont,none,SS HSE,269.0,190.0,Fair,10.0,3.0,1.5,1.0,0.0,2.0,1.0,0,0,Referral,South Africa,Western Cape,Bond,2900000.0,2500000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,270.0,100.0,Good,20.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1165000.0,1080000.0,120
Western Cape,Southern Suburbs,Claremont,none,SS HSE,270.0,100.0,Good,81.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1595000.0,1555000.0,19
Western Cape,Southern Suburbs,Claremont,none,SS HSE,287.0,123.0,Good,74.0,2.0,2.0,1.0,1.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,1100000.0,1050000.0,15
Western Cape,Southern Suburbs,Claremont,none,SS HSE,287.0,140.0,Good,87.0,2.0,2.0,2.0,1.0,1.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1695000.0,1575000.0,68
Western Cape,Southern Suburbs,Claremont,none,SS HSE,288.0,120.0,Fair,40.0,3.0,2.0,1.0,1.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,900000.0,855000.0,28
Western Cape,Southern Suburbs,Claremont,none,SS HSE,298.0,170.0,Good,70.0,3.0,2.0,2.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1450000.0,1360000.0,38
Western Cape,Southern Suburbs,Claremont,none,SS HSE,299.0,160.0,Excellent,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1795000.0,1650000.0,62
Western Cape,Southern Suburbs,Claremont,none,SS HSE,308.0,150.0,Excellent,60.0,3.0,2.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1295000.0,1245000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,315.0,100.0,Poor,75.0,2.0,2.0,1.0,0.0,0.0,3.0,0,0,Showhouse,South Africa,Western Cape,Cash,1150000.0,950000.0,21
Western Cape,Southern Suburbs,Claremont,none,SS HSE,318.0,120.0,Excellent,50.0,3.0,2.0,1.0,0.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,2100000.0,1910000.0,32
Western Cape,Southern Suburbs,Claremont,none,SS HSE,326.0,195.0,Excellent,12.0,3.0,2.0,2.0,0.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Bond,3995000.0,3300000.0,92
Western Cape,Southern Suburbs,Claremont,none,SS HSE,347.0,150.0,Excellent,108.0,2.0,2.0,2.0,1.0,0.0,2.0,1,0,Client - Existing,South Africa,Western Cape,Bond,1995000.0,1860000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,350.0,200.0,Excellent,80.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Bond,1250000.0,1150000.0,28
Western Cape,Southern Suburbs,Claremont,none,SS HSE,350.0,210.0,Excellent,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1,0,Client - Existing,South Africa,Western Cape,Cash,5550000.0,5425000.0,25
Western Cape,Southern Suburbs,Claremont,none,SS HSE,356.0,250.0,Fair,70.0,3.0,1.0,2.0,0.0,1.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1700000.0,1600000.0,6
Western Cape,Southern Suburbs,Claremont,none,SS HSE,370.0,130.0,Good,74.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,2095000.0,1900000.0,182
Western Cape,Southern Suburbs,Claremont,none,SS HSE,370.0,220.0,Good,60.0,3.0,2.0,0.0,0.0,1.0,0.0,0,0,Showhouse,India,,Bond,3395000.0,2935000.0,180
Western Cape,Southern Suburbs,Claremont,none,SS HSE,371.0,185.0,Excellent,87.0,3.0,2.0,2.0,1.0,1.0,1.0,1,0,Showhouse,South Africa,Western Cape,Cash,2195000.0,1950000.0,62
Western Cape,Southern Suburbs,Claremont,none,SS HSE,372.0,108.0,Good,73.0,3.0,2.0,1.0,0.0,1.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1260000.0,1230000.0,68
Western Cape,Southern Suburbs,Claremont,none,SS HSE,372.0,151.0,Excellent,87.0,3.0,2.0,1.0,1.0,0.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,2395000.0,2200000.0,5
Western Cape,Southern Suburbs,Claremont,none,SS HSE,372.0,200.0,Fair,62.0,3.0,3.0,1.0,0.0,1.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1720000.0,1500000.0,270
Western Cape,Southern Suburbs,Claremont,none,SS HSE,374.0,150.0,Good,62.0,3.0,2.0,2.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,2450000.0,2300000.0,8
Western Cape,Southern Suburbs,Claremont,none,SS HSE,377.0,126.0,Fair,51.0,3.0,2.0,2.0,1.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1650000.0,1500000.0,38
Western Cape,Southern Suburbs,Claremont,none,SS HSE,402.0,160.0,Good,10.0,3.0,2.0,2.0,0.0,2.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,1650000.0,1500000.0,80
Western Cape,Southern Suburbs,Claremont,none,SS HSE,412.0,220.0,Fair,70.0,3.0,1.0,2.0,1.0,2.0,0.0,0,1,Showhouse,South Africa,Western Cape,Bond,1795000.0,1700000.0,41
Western Cape,Southern Suburbs,Claremont,none,SS HSE,425.0,180.0,Good,50.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Cash,2425000.0,2200000.0,49
Western Cape,Southern Suburbs,Claremont,none,SS HSE,427.0,210.0,Excellent,100.0,3.0,2.0,2.0,1.0,0.0,2.0,0,1,Client - Shared,South Africa,Western Cape,Bond,2500000.0,2350000.0,63
Western Cape,Southern Suburbs,Claremont,none,SS HSE,429.0,217.0,Good,20.0,3.0,2.0,2.0,0.0,0.0,5.0,1,0,Walk-in,South Africa,Western Cape,Cash,2495000.0,2250000.0,194
Western Cape,Southern Suburbs,Claremont,none,SS HSE,432.0,150.0,Good,86.0,3.0,2.0,2.0,0.0,0.0,2.0,1,0,Showhouse,South Africa,Western Cape,Bond,2500000.0,2300000.0,44
Western Cape,Southern Suburbs,Claremont,none,SS HSE,437.0,102.0,Fair,67.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1475000.0,1300000.0,289
Western Cape,Southern Suburbs,Claremont,none,SS HSE,445.0,148.0,Poor,57.0,3.0,1.0,1.0,0.0,1.0,3.0,0,1,Client - Existing,South Africa,Western Cape,Bond,1100000.0,1025000.0,56
Western Cape,Southern Suburbs,Claremont,none,SS HSE,446.0,150.0,Good,74.0,3.0,1.5,1.0,0.0,1.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1795000.0,1670000.0,8
Western Cape,Southern Suburbs,Claremont,none,SS HSE,446.0,191.0,Excellent,85.0,3.0,2.0,2.0,0.0,1.0,1.0,1,0,Showhouse,South Africa,Western Cape,Bond,2750000.0,2450000.0,20
Western Cape,Southern Suburbs,Claremont,none,SS HSE,446.0,200.0,Poor,35.0,4.0,1.0,1.0,3.0,1.0,1.0,0,0,Showhouse,South Africa,Western Cape,Cash,1800000.0,1755000.0,2
Western Cape,Southern Suburbs,Claremont,none,SS HSE,464.0,150.0,Good,49.0,4.0,2.0,1.0,0.0,1.0,3.0,0,0,Website,South Africa,Western Cape,Bond,1795000.0,1725000.0,11
Western Cape,Southern Suburbs,Claremont,none,SS HSE,466.0,112.0,Good,35.0,3.0,1.0,1.0,0.0,1.0,1.0,1,0,Showhouse,South Africa,Western Cape,Cash,1950000.0,1800000.0,108
Western Cape,Southern Suburbs,Claremont,none,SS HSE,472.0,300.0,Fair,80.0,2.0,2.5,1.0,0.0,0.0,3.0,1,0,Telephone,South Africa,Western Cape,Cash,2450000.0,2125000.0,10
Western Cape,Southern Suburbs,Claremont,none,SS HSE,476.0,180.0,Good,79.0,3.0,2.0,2.0,0.0,0.0,3.0,0,0,Showhouse,South Africa,Western Cape,Bond,2950000.0,2830000.0,2
Western Cape,Southern Suburbs,Claremont,none,SS HSE,476.0,250.0,Good,65.0,3.0,2.0,2.0,1.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1895000.0,1575000.0,52
Western Cape,Southern Suburbs,Claremont,none,SS HSE,494.0,117.0,Good,59.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,1895000.0,1820000.0,12
Western Cape,Southern Suburbs,Claremont,none,SS HSE,494.0,90.0,Poor,72.0,3.0,1.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1100000.0,1050000.0,3
Western Cape,Southern Suburbs,Claremont,none,SS HSE,495.0,113.0,Fair,74.0,3.0,2.0,1.0,0.0,2.0,2.0,0,0,Showhouse,China,,Cash,1350000.0,1200000.0,27
Western Cape,Southern Suburbs,Claremont,none,SS HSE,495.0,160.0,Good,65.0,3.0,2.5,2.0,0.0,2.0,0.0,0,0,Client - Shared,South Africa,Western Cape,Bond,1680000.0,1657000.0,2
Western Cape,Southern Suburbs,Claremont,none,SS HSE,495.0,200.0,Excellent,60.0,2.0,2.0,2.0,0.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Bond,2450000.0,2350000.0,58
Western Cape,Southern Suburbs,Claremont,none,SS HSE,496.0,113.0,Poor,76.0,3.0,1.0,2.0,0.0,1.0,1.0,1,0,Client - Existing,South Africa,Western Cape,Cash,1650000.0,1525000.0,13
Western Cape,Southern Suburbs,Claremont,none,SS HSE,496.0,124.0,Excellent,73.0,3.0,2.0,3.0,0.0,0.0,3.0,1,0,Showhouse,South Africa,Western Cape,Cash,2200000.0,2200000.0,23
Western Cape,Southern Suburbs,Claremont,none,SS HSE,496.0,130.0,Poor,80.0,3.0,1.0,1.0,1.0,1.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1600000.0,1300000.0,2
Western Cape,Southern Suburbs,Claremont,none,SS HSE,496.0,150.0,Poor,60.0,3.0,1.0,1.0,1.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,1200000.0,1200000.0,2
Western Cape,Southern Suburbs,Claremont,none,SS HSE,496.0,200.0,Excellent,90.0,4.0,2.0,2.0,0.0,0.0,3.0,0,0,Website,South Africa,Western Cape,Bond,2490000.0,2350000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,496.0,250.0,Good,60.0,4.0,2.0,3.0,0.0,0.0,3.0,1,0,Client - Existing,South Africa,Western Cape,Bond,3150000.0,2850000.0,9
Western Cape,Southern Suburbs,Claremont,none,SS HSE,498.0,220.0,Excellent,20.0,3.0,3.0,3.0,0.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,3700000.0,3350000.0,131
Western Cape,Southern Suburbs,Claremont,none,SS HSE,498.0,300.0,Excellent,30.0,3.0,3.0,3.0,1.0,2.0,2.0,1,0,Referral,South Africa,Western Cape,Bond,2995000.0,2400000.0,62
Western Cape,Southern Suburbs,Claremont,none,SS HSE,504.0,350.0,Good,60.0,3.0,2.0,2.0,1.0,0.0,1.0,1,0,Website,South Africa,Western Cape,Bond,2395000.0,2100000.0,120
Western Cape,Southern Suburbs,Claremont,none,SS HSE,507.0,250.0,Good,80.0,3.0,2.0,2.0,1.0,0.0,3.0,1,0,Showhouse,South Africa,Western Cape,Bond,2395000.0,2100000.0,1
Western Cape,Southern Suburbs,Claremont,none,SS HSE,531.0,160.0,Excellent,10.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,2950000.0,2825000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,531.0,220.0,Excellent,90.0,4.0,3.0,2.0,0.0,0.0,4.0,0,0,Website,South Africa,Western Cape,Cash,2995000.0,2337000.0,367
Western Cape,Southern Suburbs,Claremont,none,SS HSE,545.0,180.0,Excellent,80.0,3.0,2.0,2.0,0.0,2.0,0.0,1,0,Referral,South Africa,Western Cape,Cash,1700000.0,1700000.0,3
Western Cape,Southern Suburbs,Claremont,none,SS HSE,558.0,250.0,Fair,70.0,4.0,5.0,4.0,1.0,2.0,0.0,1,1,Website,South Africa,Western Cape,Bond,2695000.0,2600000.0,15
Western Cape,Southern Suburbs,Claremont,none,SS HSE,563.0,220.0,Good,62.0,3.0,2.0,2.0,0.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,2750000.0,2650000.0,14
Western Cape,Southern Suburbs,Claremont,none,SS HSE,569.0,150.0,Excellent,61.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,Walk-in,South Africa,Western Cape,Bond,1950000.0,1750000.0,60
Western Cape,Southern Suburbs,Claremont,none,SS HSE,576.0,0.0,Good,40.0,4.0,3.0,3.0,1.0,0.0,4.0,0,0,Showhouse,United States,,Bond,1795000.0,1700000.0,7
Western Cape,Southern Suburbs,Claremont,none,SS HSE,588.0,200.0,Good,65.0,3.0,2.0,3.0,1.0,1.0,1.0,1,1,Website,South Africa,Western Cape,Bond,1995000.0,1950000.0,69
Western Cape,Southern Suburbs,Claremont,none,SS HSE,595.0,106.0,Poor,83.0,3.0,1.0,1.0,0.0,0.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1595000.0,1595000.0,0
Western Cape,Southern Suburbs,Claremont,none,SS HSE,595.0,246.0,Excellent,87.0,3.0,2.0,1.0,0.0,2.0,0.0,1,1,Telephone,South Africa,Western Cape,Cash,3150000.0,2950000.0,90
Western Cape,Southern Suburbs,Claremont,none,SS HSE,599.0,191.0,Fair,82.0,3.0,1.0,2.0,0.0,1.0,3.0,0,1,Showhouse,South Africa,Western Cape,Bond,2550000.0,2450000.0,5
Western Cape,Southern Suburbs,Claremont,none,SS HSE,620.0,235.0,Excellent,24.0,3.0,2.0,3.0,0.0,2.0,2.0,1,1,Telephone,South Africa,Western Cape,Cash,3950000.0,3820000.0,49
Western Cape,Southern Suburbs,Claremont,none,SS HSE,627.0,170.0,Good,60.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,2300000.0,1850000.0,18
Western Cape,Southern Suburbs,Claremont,none,SS HSE,684.0,150.0,Poor,70.0,3.0,1.0,2.0,0.0,0.0,4.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1600000.0,1600000.0,16
Western Cape,Southern Suburbs,Claremont,none,SS HSE,688.0,400.0,Good,85.0,11.0,3.0,1.0,0.0,0.0,11.0,0,0,Telephone,South Africa,Western Cape,Bond,3500000.0,3200000.0,100
Western Cape,Southern Suburbs,Claremont,none,SS HSE,694.0,156.0,Excellent,60.0,3.0,2.0,2.0,1.0,2.0,2.0,1,1,Showhouse,South Africa,Western Cape,Cash,3350000.0,3180000.0,95
Western Cape,Southern Suburbs,Claremont,none,SS HSE,694.0,300.0,Good,60.0,3.0,2.0,3.0,1.0,1.0,3.0,0,0,Referral,South Africa,Western Cape,Bond,2950000.0,2700000.0,240
Western Cape,Southern Suburbs,Claremont,none,SS HSE,697.0,300.0,Fair,40.0,4.0,2.0,2.0,0.0,2.0,2.0,0,1,Showhouse,South Africa,Western Cape,Cash,3500000.0,2900000.0,30
Western Cape,Southern Suburbs,Claremont,none,SS HSE,735.0,134.0,Excellent,54.0,3.0,2.0,2.0,1.0,2.0,3.0,1,0,Website,South Africa,Western Cape,Cash,2895000.0,2800000.0,19
Western Cape,Southern Suburbs,Claremont,none,SS HSE,743.0,300.0,Good,15.0,4.0,3.0,3.0,1.0,2.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Bond,4800000.0,4300000.0,20
Western Cape,Southern Suburbs,Claremont,none,SS HSE,777.0,350.0,Fair,90.0,3.0,1.0,2.0,0.0,0.0,0.0,1,0,Press - Advertisement,South Africa,Western Cape,Bond,2495000.0,1900000.0,90
Western Cape,Southern Suburbs,Claremont,none,SS HSE,801.0,170.0,Good,76.0,4.0,2.0,2.0,0.0,1.0,2.0,1,0,Walk-in,South Africa,Western Cape,Bond,2295000.0,2205000.0,45
Western Cape,Southern Suburbs,Claremont,none,SS HSE,835.0,132.0,Good,84.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,2984000.0,2500000.0,18
Western Cape,Southern Suburbs,Claremont,none,SS HSE,837.0,450.0,Fair,50.0,9.0,5.0,3.0,0.0,0.0,6.0,0,0,Client - Existing,South Africa,Western Cape,Cash,2999000.0,2700000.0,90
Western Cape,Southern Suburbs,Claremont,none,SS HSE,843.0,171.0,Excellent,86.0,4.0,2.0,3.0,0.0,0.0,2.0,1,0,Showhouse,South Africa,Western Cape,Bond,3300000.0,2920000.0,81
Western Cape,Southern Suburbs,Claremont,none,SS HSE,890.0,320.0,Good,90.0,4.0,2.0,3.0,1.0,0.0,2.0,1,0,Client - Existing,South Africa,Western Cape,Bond,3595000.0,3200000.0,210
Western Cape,Southern Suburbs,Claremont,none,SS HSE,942.0,320.0,Good,80.0,4.0,3.0,3.0,0.0,1.0,8.0,1,0,Telephone,South Africa,Western Cape,Bond,3250000.0,2750000.0,82
Western Cape,Southern Suburbs,Claremont,none,VCNT,481.0,0.0,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,1500000.0,1500000.0,14
Western Cape,Southern Suburbs,Harfield,none,APRT,109.0,109.0,Good,20.0,3.0,2.5,1.0,0.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1295000.0,1110000.0,120
Western Cape,Southern Suburbs,Harfield,none,APRT,110.0,110.0,Good,25.0,3.0,2.0,1.0,0.0,1.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1395000.0,1360000.0,1
Western Cape,Southern Suburbs,Harfield,none,APRT,124.0,124.0,Good,51.0,3.0,1.5,2.0,0.0,1.0,1.0,1,0,Showhouse,South Africa,Western Cape,Cash,1150000.0,1020000.0,13
Western Cape,Southern Suburbs,Harfield,none,APRT,201.0,201.0,Good,5.0,3.0,3.0,2.0,0.0,2.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1895000.0,1700000.0,120
Western Cape,Southern Suburbs,Harfield,none,APRT,72.0,72.0,Good,40.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Boards,South Africa,Western Cape,Bond,795000.0,765000.0,30
Western Cape,Southern Suburbs,Harfield,none,APRT,78.0,78.0,Good,20.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Bond,745000.0,725000.0,21
Western Cape,Southern Suburbs,Harfield,none,APRT,87.0,87.0,Good,11.0,2.0,1.5,1.0,1.0,1.0,0.0,0,0,Website,South Africa,Western Cape,Bond,995000.0,935000.0,16
Western Cape,Southern Suburbs,Harfield,none,APRT,87.0,87.0,Good,42.0,3.0,1.5,2.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Cash,1265000.0,1120000.0,97
Western Cape,Southern Suburbs,Harfield,none,CLUSTER,112.0,85.0,Good,11.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Bond,995000.0,930000.0,42
Western Cape,Southern Suburbs,Harfield,none,CLUSTER,127.0,100.0,Good,9.0,2.0,1.5,1.0,1.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1225000.0,1110000.0,42
Western Cape,Southern Suburbs,Harfield,none,CLUSTER,138.0,100.0,Good,9.0,2.0,1.5,1.0,1.0,0.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1295000.0,1100000.0,145
Western Cape,Southern Suburbs,Harfield,none,CLUSTER,139.0,150.0,Excellent,2.0,3.0,2.5,3.0,0.0,1.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1695000.0,1600000.0,21
Western Cape,Southern Suburbs,Harfield,none,CLUSTER,208.0,150.0,Good,4.0,3.0,2.5,2.0,0.0,1.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1749000.0,1675000.0,21
Western Cape,Southern Suburbs,Harfield,none,DS HSE,109.0,74.0,Good,11.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,950000.0,880000.0,112
Western Cape,Southern Suburbs,Harfield,none,DS HSE,111.0,80.0,Good,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Client - Shared,South Africa,Western Cape,Cash,795000.0,785000.0,9
